City,Date,PM2.5,PM10,NO2,CO,SO2,O3,wind_speed,violations_7d,temperature,humidity,AQI,future_aqi
Hyderabad,2019-07-17,22.29,61.44,13.96,0.36,9.63,22.08,3.473652435176123,1,18.08378493068561,48.80473663302774,68.0,70.0
Hyderabad,2019-07-18,26.43,83.02,14.91,0.41,9.44,25.61,2.750446817978862,1,26.770334910210224,52.35803114595993,70.0,89.0
Hyderabad,2019-07-19,31.27,73.21,17.52,0.46,9.68,30.58,1.9962209934294832,1,25.63110670002048,35.69141420033026,89.0,64.0
Hyderabad,2019-07-20,20.12,38.84,13.94,0.43,5.41,30.44,2.6149763615891315,2,15.064397773822577,55.99991714133023,64.0,54.0
Hyderabad,2019-07-21,14.08,36.16,13.32,0.41,6.12,25.58,3.0968803631021045,1,19.850161816824365,68.87605197563782,54.0,48.0
Hyderabad,2019-07-22,12.01,37.69,15.41,0.46,5.78,21.49,3.486578019273383,0,25.42536298831435,68.95275182043432,48.0,48.0
Hyderabad,2019-07-23,8.13,27.42,10.58,0.35,5.06,22.08,3.027156038399231,0,27.898818345182036,58.19715653460594,48.0,47.0
Hyderabad,2019-07-24,10.24,33.46,11.32,0.37,6.43,21.22,2.4610736267675386,2,27.068917275752682,37.40567617949668,47.0,49.0
Hyderabad,2019-07-25,12.86,34.31,12.51,0.42,7.48,18.8,3.199303724919815,1,24.58854082414859,34.72579815915325,49.0,50.0
Hyderabad,2019-07-26,14.72,37.9,14.61,0.38,9.89,15.66,3.4380680541942565,2,39.357641274189305,79.34744272977422,50.0,47.0
Hyderabad,2019-07-27,12.96,32.82,11.87,0.36,6.52,19.4,3.0686880451315846,2,27.480609421636952,63.57429972591862,47.0,47.0
Hyderabad,2019-07-28,13.46,32.98,11.57,0.36,4.07,19.12,2.0960503083693403,1,34.334191890627444,74.9938373317134,47.0,42.0
Hyderabad,2019-07-29,8.99,24.55,11.77,0.37,4.02,18.19,2.6448751722262482,0,39.97480975291862,31.98227280126654,42.0,35.0
Hyderabad,2019-07-30,8.48,16.54,12.12,0.3,6.56,17.98,3.5832566211299737,2,40.61156856713846,56.48990510987113,35.0,37.0
Hyderabad,2019-07-31,10.95,24.67,13.33,0.37,9.55,16.46,1.7085857530044208,0,40.71048931742974,84.22738066472184,37.0,41.0
Hyderabad,2019-08-01,10.31,22.89,14.94,0.42,6.72,14.78,1.1204575820870726,0,29.839417831927726,72.48452281106813,41.0,37.0
Hyderabad,2019-08-02,8.01,14.41,13.12,0.36,5.84,13.76,4.021466280115217,0,34.83963678499941,75.98080480448439,37.0,39.0
Hyderabad,2019-08-03,6.75,12.53,11.92,0.33,4.24,14.61,3.214132204017504,0,24.440131226195156,58.26529743906944,39.0,36.0
Hyderabad,2019-08-04,6.24,12.61,12.57,0.3,5.03,17.5,3.305384002016085,1,40.85532414320093,74.70154385754553,36.0,37.0
Hyderabad,2019-08-05,7.95,16.23,12.93,0.33,5.9,17.12,1.953546421098355,2,21.399291189745195,70.32989293331458,37.0,51.0
Hyderabad,2019-08-06,10.01,21.56,15.18,0.46,5.97,13.9,3.3350224507732307,3,38.63114349139731,38.02259512368384,51.0,46.0
Hyderabad,2019-08-07,9.72,20.37,16.76,0.38,5.86,12.08,2.9901989500546913,0,29.09361998397514,35.467890993204186,46.0,47.0
Hyderabad,2019-08-08,12.45,31.7,19.4,0.42,5.75,14.47,1.4975379377212823,2,23.963612435761863,40.59377319192662,47.0,46.0
Hyderabad,2019-08-09,12.46,36.39,13.58,0.36,10.95,18.47,3.909426731419086,2,26.389747952437023,34.771564553333576,46.0,45.0
Hyderabad,2019-08-10,11.94,36.04,15.1,0.32,9.39,19.37,2.901946658894983,0,32.64808487742939,64.67754490988486,45.0,50.0
Hyderabad,2019-08-11,17.37,49.51,16.94,0.37,11.43,18.34,2.433132827136585,1,42.89950358661855,87.91337581593741,50.0,63.0
Hyderabad,2019-08-12,24.17,66.23,19.45,0.45,12.18,16.93,2.382608203211826,2,17.926289586995885,76.41107067315548,63.0,72.0
Hyderabad,2019-08-13,29.79,83.11,29.89,0.42,9.62,13.8,1.0278224756540988,2,42.58432130091896,74.71548279282213,72.0,75.0
Hyderabad,2019-08-14,23.12,65.91,25.02,0.36,9.85,16.9,3.0996692797050907,1,39.471255578847305,79.80465142148056,75.0,58.0
Hyderabad,2019-08-15,19.11,52.66,21.68,0.31,13.65,15.36,2.9194857657965803,2,32.619703239475996,84.07145907892978,58.0,53.0
Hyderabad,2019-08-16,17.17,56.16,24.22,0.38,9.61,14.63,2.579735894133524,2,18.910491816198444,48.240098246889104,53.0,69.0
Hyderabad,2019-08-17,23.03,78.62,24.44,0.38,8.87,17.03,3.677788165961338,3,39.37365798478871,35.41210237195392,69.0,89.0
Hyderabad,2019-08-18,29.92,96.6,32.88,0.42,8.41,14.02,1.4479127848033235,1,35.71895624375958,75.08089333583035,89.0,85.0
Hyderabad,2019-08-19,25.94,75.83,30.57,0.37,8.72,15.29,2.097582018905908,3,29.919560516286197,55.610075364744006,85.0,82.0
Hyderabad,2019-08-20,31.38,86.73,29.66,0.48,9.0,13.77,1.909993396191691,3,41.576017853081325,86.72254514589832,82.0,75.0
Hyderabad,2019-08-21,27.23,79.58,23.96,0.53,11.3,15.79,2.401964016182758,1,34.93363222591675,86.00752044819751,75.0,67.0
Hyderabad,2019-08-22,20.35,56.42,19.28,0.52,8.82,18.38,2.7189760202057784,3,23.658990913833,88.44525976493517,67.0,65.0
Hyderabad,2019-08-23,23.71,61.82,16.82,0.43,11.22,18.8,3.019010819049084,2,16.30859930587866,76.4906213174028,65.0,51.0
Hyderabad,2019-08-24,14.82,48.14,16.19,0.28,11.93,19.58,2.4674212375159064,2,37.78002102184744,66.77216625312533,51.0,51.0
Hyderabad,2019-08-25,14.89,36.89,17.27,0.37,7.35,20.59,2.043115411876085,2,22.664076847711797,76.0169492628558,51.0,52.0
Hyderabad,2019-08-26,17.16,51.14,19.36,0.38,7.65,19.4,4.088805559816356,2,23.415588304284235,46.514561235023756,52.0,65.0
Hyderabad,2019-08-27,18.86,65.41,15.9,0.38,7.78,22.29,4.604312153430855,2,28.491413141065994,30.131978655880946,65.0,68.0
Hyderabad,2019-08-28,19.35,62.16,16.68,0.37,8.56,23.02,2.7746293375056204,3,37.499029647028706,57.659815752494424,68.0,65.0
Hyderabad,2019-08-29,16.92,53.81,17.85,0.42,5.76,17.91,2.069575706383306,1,42.729595082338506,68.38174741176908,65.0,54.0
Hyderabad,2019-08-30,16.5,35.21,16.99,0.4,7.93,17.16,3.9103633048338353,3,21.488156528508398,80.33539391223303,54.0,41.0
Hyderabad,2019-08-31,13.98,26.77,15.96,0.38,6.72,13.47,1.6375943149372276,2,41.46048781867619,33.04683491385992,41.0,44.0
Hyderabad,2019-09-01,11.85,19.79,12.75,0.4,6.07,14.1,2.512181340236138,1,33.13117572908713,32.74406130027643,44.0,38.0
Hyderabad,2019-09-02,15.72,31.72,11.79,0.38,8.25,14.05,2.2531063589229587,1,40.66737303139284,86.20288022602918,38.0,38.0
Hyderabad,2019-09-03,12.92,25.24,12.69,0.36,11.3,12.22,1.882371559639609,2,40.44623465945489,42.078062669017875,38.0,35.0
Hyderabad,2019-09-04,12.2,22.06,12.34,0.38,7.72,13.7,2.6009806136625846,2,26.77152466400886,71.29621501557702,35.0,32.0
Hyderabad,2019-09-05,11.14,23.81,15.09,0.3,7.29,16.22,2.148662336660828,0,35.34401439769856,38.81479804289022,32.0,34.0
Hyderabad,2019-09-06,11.92,26.23,12.37,0.28,7.28,14.98,2.8401235713189235,0,43.39818953219741,84.06961291356792,34.0,32.0
Hyderabad,2019-09-07,13.65,26.13,12.65,0.3,7.33,14.41,2.861741734137971,0,35.17153484208225,74.88168375857018,32.0,33.0
Hyderabad,2019-09-08,10.31,23.28,11.43,0.31,6.93,17.15,2.3379346211824164,0,28.74477972807808,33.267616279546075,33.0,36.0
Hyderabad,2019-09-09,13.26,31.13,13.38,0.34,8.12,14.98,2.523589314724904,0,26.158841147298997,46.33214213446841,36.0,39.0
Hyderabad,2019-09-10,14.98,39.67,13.26,0.31,6.41,16.46,2.6203208256770316,1,19.299407686091904,88.18820769781124,39.0,50.0
Hyderabad,2019-09-11,18.19,52.44,16.45,0.35,5.51,15.16,3.3978768488955415,1,44.96390118346167,80.77393832657711,50.0,57.0
Hyderabad,2019-09-12,21.73,54.59,14.72,0.31,10.14,14.9,2.5962564791486513,3,34.73455405643091,32.85971085801888,57.0,49.0
Hyderabad,2019-09-13,16.32,39.18,13.08,0.34,9.74,15.49,3.414761392628878,1,23.29671026217317,48.43828753744804,49.0,48.0
Hyderabad,2019-09-14,18.39,43.73,15.41,0.36,9.21,16.87,3.228650386843724,2,17.23346122216833,49.73553485101039,48.0,61.0
Hyderabad,2019-09-15,22.47,44.63,16.52,0.52,8.65,20.97,3.1522245575205936,2,37.61758769911307,58.78346407088883,61.0,65.0
Hyderabad,2019-09-16,28.23,63.7,15.93,0.38,10.36,17.92,3.7852767762767785,2,40.65214738421734,46.55449303691636,65.0,65.0
Hyderabad,2019-09-17,28.85,65.7,14.76,0.4,8.23,17.67,1.779487296203272,1,27.833898689377865,79.76268510159363,65.0,65.0
Hyderabad,2019-09-18,25.01,47.59,22.53,0.51,5.48,25.02,2.296453514954309,3,43.682439401391704,58.24930376581369,65.0,56.0
Hyderabad,2019-09-19,25.6,42.83,21.02,0.53,3.09,16.82,4.130639040239656,1,24.85440441060837,30.753020134751523,56.0,53.0
Hyderabad,2019-09-20,20.54,35.92,21.37,0.48,4.86,16.03,2.529146799528586,3,37.68183340806657,53.371308716580046,53.0,61.0
Hyderabad,2019-09-21,25.81,56.75,19.01,0.46,8.83,16.68,0.44290104807532016,3,22.889473195639724,65.57801492030251,61.0,61.0
Hyderabad,2019-09-22,27.01,56.52,22.14,0.48,2.91,19.56,2.5326253254816917,1,25.07811604147698,69.55516812726046,61.0,65.0
Hyderabad,2019-09-23,32.95,62.68,25.85,0.63,3.56,16.62,2.7829516241306,1,33.16171041813618,35.78066419846783,65.0,60.0
Hyderabad,2019-09-24,28.07,45.66,25.87,0.5,2.65,18.13,0.6063095060550316,2,16.09998564448508,59.83814576734902,60.0,49.0
Hyderabad,2019-09-25,22.37,34.73,21.84,0.45,2.49,17.82,3.822148511910359,1,21.32458088912791,55.822262275253365,49.0,53.0
Hyderabad,2019-09-26,20.4,37.11,15.21,0.44,3.49,16.42,2.164030028907518,2,20.290372825872666,40.5585826917948,53.0,38.0
Hyderabad,2019-09-27,15.49,30.07,14.23,0.33,4.7,14.37,3.0728504921500126,2,24.839632420326375,40.81314303104848,38.0,44.0
Hyderabad,2019-09-28,25.85,47.6,15.5,0.4,4.62,17.95,2.59921476372475,0,38.32394422746381,88.3827831628692,44.0,63.0
Hyderabad,2019-09-29,33.27,65.29,21.56,0.62,2.47,15.67,1.6543188646367668,2,42.228046160600435,54.810931685686285,63.0,75.0
Hyderabad,2019-09-30,41.11,65.51,28.89,0.82,3.01,13.19,1.768593492291664,1,15.380176683221894,68.41736371207116,75.0,87.0
Hyderabad,2019-10-01,39.12,62.5,21.75,0.67,3.03,17.28,1.8169337308579623,2,22.71726831276022,42.37296275486686,87.0,72.0
Hyderabad,2019-10-02,31.98,69.4,21.43,0.53,3.8,19.45,3.5085375273469106,2,15.761668351585255,87.38827631153728,72.0,85.0
Hyderabad,2019-10-03,32.24,72.14,24.9,0.59,3.9,18.98,2.4569694495198786,1,40.83730006243471,86.80633965435376,85.0,81.0
Hyderabad,2019-10-04,34.73,70.39,24.27,0.65,10.07,20.09,2.1775075867586025,2,20.962006351980676,77.60991391560171,81.0,71.0
Hyderabad,2019-10-05,40.22,75.69,26.37,0.61,6.79,20.03,1.897312869927815,1,38.120932849463514,56.169715897629004,71.0,82.0
Hyderabad,2019-10-06,42.99,65.7,26.42,0.62,5.33,20.61,3.546920177220901,2,15.999149717412578,54.912211800834186,82.0,86.0
Hyderabad,2019-10-07,50.79,81.52,23.98,0.57,5.21,24.25,3.7413610180188694,1,26.951523687290045,83.38779888939699,86.0,95.0
Hyderabad,2019-10-08,56.9,83.53,21.05,0.57,3.4,23.99,3.4727951189653448,2,25.75874483008095,82.12265001591288,95.0,92.0
Hyderabad,2019-10-09,54.17,79.18,25.34,0.66,3.53,23.27,2.9339498713233336,2,24.88002145853145,85.47495696648883,92.0,80.0
Hyderabad,2019-10-10,39.07,64.26,32.44,0.63,3.94,19.34,2.8318640334965695,3,32.10529953058315,46.39143293010769,80.0,70.0
Hyderabad,2019-10-11,34.57,56.51,26.75,0.55,4.11,25.15,1.6772497456192785,1,26.739267124467528,69.72994318656649,70.0,67.0
Hyderabad,2019-10-12,34.91,61.3,27.6,0.56,3.6,24.66,2.468344698631154,2,27.096917145501443,70.30534602327094,67.0,70.0
Hyderabad,2019-10-13,36.35,61.96,24.49,0.58,3.71,24.03,2.102911837322851,3,20.67610396882513,51.60024716655347,70.0,88.0
Hyderabad,2019-10-14,53.22,94.89,24.54,0.56,5.04,21.06,1.0995903128122322,1,27.43516965613689,35.67317299772056,88.0,98.0
Hyderabad,2019-10-15,52.62,100.99,23.13,0.54,3.79,23.86,3.355634735332292,2,37.23273392897793,36.26338979310564,98.0,98.0
Hyderabad,2019-10-16,59.41,104.37,28.52,0.67,2.95,25.33,1.9533360428861797,2,24.692612349593496,80.5736772615544,98.0,117.0
Hyderabad,2019-10-17,48.12,94.64,27.32,0.63,2.7,17.79,3.371753525948246,3,40.71255395189866,50.50450208385453,117.0,64.0
Hyderabad,2019-10-18,24.3,52.38,20.85,0.5,2.71,18.67,3.38539712060801,1,19.98394229721991,83.42359509138863,64.0,54.0
Hyderabad,2019-10-19,22.92,54.35,21.67,0.48,2.92,21.13,3.175374381306735,3,40.39899711824894,47.17706809780855,54.0,63.0
Hyderabad,2019-10-20,28.04,51.18,23.54,0.62,2.68,18.41,3.175307257410547,2,33.473006543107964,42.1595664888126,63.0,53.0
Hyderabad,2019-10-21,22.03,46.72,21.12,0.51,3.34,20.2,2.242748894341034,3,27.713319593630857,53.57220520793322,53.0,71.0
Hyderabad,2019-10-22,41.03,71.08,27.1,0.65,3.63,14.93,4.131280121032532,1,16.057101796626387,73.43868683542355,71.0,78.0
Hyderabad,2019-10-23,37.8,70.86,23.75,0.57,4.71,14.48,2.6445003447624393,1,18.797033532229563,67.21133875336744,78.0,72.0
Hyderabad,2019-10-24,22.53,43.48,19.81,0.6,8.3,12.59,2.881545348094963,2,27.427751698664935,39.01094472014339,72.0,51.0
Hyderabad,2019-10-25,23.54,56.62,22.14,0.49,4.34,13.74,2.2257389331466886,2,41.33784232475597,88.8678019912469,51.0,52.0
Hyderabad,2019-10-26,18.81,42.64,18.42,0.44,2.59,15.61,1.9950677913784323,2,43.70494510987456,88.70500176583712,52.0,59.0
Hyderabad,2019-10-27,40.65,51.1,21.39,0.45,4.04,17.96,3.086836807047539,3,42.89029899347452,46.31373002999982,59.0,126.0
Hyderabad,2019-10-28,64.09,94.5,24.01,0.59,5.25,20.95,2.5440107967510284,4,23.222478845827737,61.80508675355537,126.0,94.0
Hyderabad,2019-10-29,42.04,74.5,25.96,0.64,3.38,19.55,1.8985181072779382,2,22.696070654270958,43.65684960244807,94.0,82.0
Hyderabad,2019-10-30,40.41,72.97,26.24,0.98,2.96,19.73,1.4392586249796766,1,37.185411591614965,89.53112976002774,82.0,76.0
Hyderabad,2019-10-31,21.39,51.57,19.89,0.86,2.8,20.34,1.6040615301379624,1,43.216585815524574,50.898225438021214,76.0,54.0
Hyderabad,2019-11-01,22.51,54.11,20.95,0.46,3.41,19.96,3.686906973672886,2,19.000383334952268,84.1176979879983,54.0,66.0
Hyderabad,2019-11-02,29.98,70.0,25.34,0.61,3.58,20.79,2.1793969482799427,3,26.327514539324554,55.74235800278642,66.0,84.0
Hyderabad,2019-11-03,37.22,84.04,22.49,0.59,5.34,23.74,2.308873163459333,1,40.092019209393726,72.97305680983774,84.0,96.0
Hyderabad,2019-11-04,57.61,115.79,25.82,0.64,11.04,27.88,3.68027220700725,3,29.75960281774191,84.32448016130962,96.0,155.0
Hyderabad,2019-11-05,84.85,157.6,36.15,0.75,13.54,28.26,1.3272795508108683,4,40.27089203687288,67.27224857563692,155.0,177.0
Hyderabad,2019-11-06,84.0,155.75,35.47,0.85,9.23,27.88,1.533404139426355,5,18.502577532001894,43.85326665494265,177.0,155.0
Hyderabad,2019-11-07,70.7,125.56,27.89,0.65,6.2,31.05,1.6099865371514457,5,38.31086702311411,77.85400647201536,155.0,131.0
Hyderabad,2019-11-08,69.8,129.17,29.95,0.71,7.62,28.77,3.6394547849328314,4,26.688153384552848,84.53402417973494,131.0,156.0
Hyderabad,2019-11-09,81.35,146.94,29.9,0.67,9.4,32.63,3.814706800465931,3,35.79162816097544,35.34684384686908,156.0,169.0
Hyderabad,2019-11-10,72.38,133.78,28.07,0.57,11.76,38.45,2.756250580321737,5,23.794585527365744,52.400999195124555,169.0,122.0
Hyderabad,2019-11-11,60.06,122.21,30.62,0.64,6.83,27.21,3.016707779323392,4,35.75697863036366,89.55732038559886,122.0,104.0
Hyderabad,2019-11-12,56.27,111.69,27.67,0.48,8.28,32.11,2.015715997717815,4,36.06313012164435,69.11224300028086,104.0,123.0
Hyderabad,2019-11-13,62.64,120.38,32.29,0.55,7.01,34.16,3.942862789523426,3,27.580113487735243,40.4500495595013,123.0,125.0
Hyderabad,2019-11-14,67.77,124.6,28.91,0.6,5.57,34.65,2.5891570034869296,4,44.07560561854803,80.58401223332444,125.0,127.0
Hyderabad,2019-11-15,69.15,130.32,34.06,0.67,6.04,30.76,3.0474882115597923,4,15.01466903679894,58.266630701927994,127.0,141.0
Hyderabad,2019-11-16,66.42,134.25,33.39,0.67,6.42,30.5,2.210580048983237,2,35.22622242480503,81.71079376139967,141.0,131.0
Hyderabad,2019-11-17,70.79,135.59,30.37,0.66,11.76,34.73,2.130573930137911,3,42.26158331331661,75.81041138293472,131.0,145.0
Hyderabad,2019-11-18,76.03,153.76,35.4,0.71,13.24,41.27,3.605433807676894,4,40.72450622950818,73.32561750741678,145.0,165.0
Hyderabad,2019-11-19,82.72,159.66,32.85,0.68,9.84,44.86,2.6067789437906455,3,31.94153094326815,46.21392676366254,165.0,181.0
Hyderabad,2019-11-20,84.11,153.06,38.32,0.69,6.29,35.3,3.2561003688563055,3,41.872582283534,63.50661096378991,181.0,161.0
Hyderabad,2019-11-21,78.63,137.03,38.44,0.7,4.59,30.22,2.3992625373960355,5,18.237975385899944,81.31721027586089,161.0,161.0
Hyderabad,2019-11-22,76.7,143.27,40.26,0.76,5.68,29.72,1.5163067708615272,3,31.304398458600375,81.25387126091793,161.0,159.0
Hyderabad,2019-11-23,75.82,146.29,42.14,0.77,9.06,26.43,1.7383256536972098,3,44.439322704261656,40.233142381492925,159.0,156.0
Hyderabad,2019-11-24,80.31,147.9,38.39,0.79,6.99,30.62,2.302372193971688,3,44.7467092392111,54.067174056031206,156.0,163.0
Hyderabad,2019-11-25,86.18,152.32,35.5,0.72,7.34,32.54,1.6837998271653385,3,35.37477076709618,57.59134609796478,163.0,176.0
Hyderabad,2019-11-26,80.88,147.41,31.01,0.7,6.09,32.79,1.2340308730978475,5,20.02955045666881,58.852569840686805,176.0,154.0
Hyderabad,2019-11-27,71.3,141.73,38.76,0.85,5.83,28.08,3.19113362542962,5,18.387738439070233,57.471336817101445,154.0,146.0
Hyderabad,2019-11-28,74.49,141.9,49.64,0.88,7.11,27.41,1.8341039433411903,2,42.673361587536505,35.75711354073658,146.0,129.0
Hyderabad,2019-11-29,62.42,117.76,44.76,0.79,5.44,28.58,2.465554198233056,4,41.41975411256681,84.21108391701313,129.0,127.0
Hyderabad,2019-11-30,63.81,129.5,40.93,0.79,5.9,24.91,2.601906871908484,4,24.462030952392073,76.88753544797905,127.0,127.0
Hyderabad,2019-12-01,61.97,115.41,32.04,0.7,5.92,23.4,1.8944774997435452,2,42.946843307781336,55.87884411654969,127.0,92.0
Hyderabad,2019-12-02,45.57,78.45,26.88,0.61,5.01,22.17,3.700639573046992,1,18.915791927106238,87.07836596314536,92.0,75.0
Hyderabad,2019-12-03,47.66,80.56,36.08,0.75,5.45,20.1,1.7312865910363096,1,23.834738060250306,62.48364726404745,75.0,144.0
Hyderabad,2019-12-04,79.37,134.99,38.31,0.81,5.55,30.71,2.489300210864617,4,34.32379108742951,33.47636733872559,144.0,172.0
Hyderabad,2019-12-05,82.44,152.49,47.96,0.92,8.32,27.09,2.336894165101267,5,20.120096259717997,56.589221470394435,172.0,178.0
Hyderabad,2019-12-06,85.82,164.16,46.9,0.86,8.61,30.81,2.0665963177086817,4,44.67191008900143,42.383607113198565,178.0,186.0
Hyderabad,2019-12-07,83.29,152.67,49.14,0.82,6.63,33.25,1.0324699093824137,4,21.67703255035172,89.88966543591906,186.0,156.0
Hyderabad,2019-12-08,67.07,126.99,42.75,0.83,5.88,27.28,2.916654041490771,3,22.359618474797628,37.44003681750285,156.0,119.0
Hyderabad,2019-12-09,57.77,111.21,41.58,0.89,5.62,24.99,2.9998085362676776,3,29.237894524483465,48.37246271424455,119.0,117.0
Hyderabad,2019-12-10,58.14,116.77,43.91,0.86,6.12,24.18,1.874545177127027,4,38.35498736521615,70.69622491215574,117.0,125.0
Hyderabad,2019-12-11,64.73,122.45,45.83,0.92,5.73,26.62,2.9409897657642894,3,18.614734138752766,43.40207968685422,125.0,125.0
Hyderabad,2019-12-12,55.77,109.27,44.15,0.78,5.58,23.84,2.6749261490406204,3,35.02333819224781,36.73390570746494,125.0,85.0
Hyderabad,2019-12-13,31.86,69.75,32.41,0.61,5.87,26.76,1.5505102837111135,1,17.98114181900217,53.15481183249172,85.0,78.0
Hyderabad,2019-12-14,40.8,83.56,35.37,0.67,5.14,26.37,1.926856868342914,3,17.841635369346697,83.7275050224268,78.0,87.0
Hyderabad,2019-12-15,43.43,78.64,31.45,0.66,4.87,27.3,3.4756251559116635,3,16.24186360244469,64.63078137272221,87.0,96.0
Hyderabad,2019-12-16,50.84,100.38,39.89,0.75,5.05,25.47,2.76753294811364,3,31.338559599997968,74.74286132174717,96.0,120.0
Hyderabad,2019-12-17,69.16,129.71,45.94,0.84,6.06,24.37,1.948557643351499,4,28.0790724534409,47.10089710939353,120.0,150.0
Hyderabad,2019-12-18,75.72,146.93,48.4,0.91,6.88,24.3,1.5632192870618864,4,24.220670280699228,83.57575107978664,150.0,147.0
Hyderabad,2019-12-19,75.66,147.41,45.84,0.92,5.69,25.57,1.8526849615076635,2,30.81334052202201,63.64616875486074,147.0,151.0
Hyderabad,2019-12-20,78.86,152.23,52.39,1.0,8.96,25.49,1.8894163760978364,4,30.055463315521816,51.23328234563447,151.0,172.0
Hyderabad,2019-12-21,82.1,156.27,45.79,0.84,7.61,31.18,1.4632295738965988,5,29.216441496451317,69.30602963190022,172.0,166.0
Hyderabad,2019-12-22,77.15,141.72,41.34,0.66,6.27,28.57,0.776588710093358,3,20.173545400740377,54.41693416622244,166.0,157.0
Hyderabad,2019-12-23,74.42,132.56,41.57,0.73,5.84,30.37,3.1270106291206283,3,41.90851670417277,46.634348880215,157.0,130.0
Hyderabad,2019-12-24,62.38,109.07,34.51,0.63,5.24,32.49,3.126506938089155,4,33.600739550774776,76.00640059339071,130.0,131.0
Hyderabad,2019-12-25,72.06,123.2,33.0,0.74,4.73,34.33,1.3263956385545121,4,18.818742982987544,36.464411928454325,131.0,128.0
Hyderabad,2019-12-26,62.79,114.8,33.93,0.75,5.43,29.67,2.469049036450934,2,22.663878646413437,69.83445374983276,128.0,119.0
Hyderabad,2019-12-27,56.3,119.06,36.66,0.73,6.89,26.83,1.6832094378281868,4,37.93755885723812,61.52378873259529,119.0,130.0
Hyderabad,2019-12-28,73.73,141.13,39.62,0.72,14.5,31.39,2.140746221418772,4,38.292344414367264,60.8139786757273,130.0,158.0
Hyderabad,2019-12-29,80.23,149.05,44.53,0.79,10.51,32.58,1.9341867361010747,5,36.772191150416575,50.55000015505779,158.0,143.0
Hyderabad,2019-12-30,72.02,127.34,36.32,0.81,6.71,36.01,1.9427326274257022,4,38.71398795431985,46.501052877939216,143.0,107.0
Hyderabad,2019-12-31,47.37,82.17,30.94,0.68,5.25,30.96,4.067357667261029,2,32.94607340972409,71.41772345763357,107.0,82.0
Hyderabad,2020-01-01,41.19,69.42,25.88,0.65,4.18,28.71,2.2377394522590475,1,23.663124507905316,78.65193726782607,82.0,64.0
Hyderabad,2020-01-02,30.8,56.0,27.43,0.61,3.83,22.23,2.03338893994646,2,25.72989748852517,53.17476369674882,64.0,64.0
Hyderabad,2020-01-03,33.09,57.88,25.24,0.57,5.53,22.63,2.069934856402362,2,30.289154630182637,38.65247473355522,64.0,87.0
Hyderabad,2020-01-04,57.96,106.32,29.78,0.7,6.3,27.61,3.400021565121404,1,22.380687810228473,31.289757456669598,87.0,112.0
Hyderabad,2020-01-05,64.52,113.98,34.05,0.57,17.49,29.06,1.1183181346456519,3,40.59941166991874,64.78500511994142,112.0,125.0
Hyderabad,2020-01-06,56.86,101.12,36.85,0.75,11.39,26.58,1.7649016668515838,4,37.40865123929572,45.00155752936795,125.0,93.0
Hyderabad,2020-01-07,51.1,89.73,30.38,0.6,5.24,27.64,3.6924582720892274,3,44.4001832938941,54.77367305200808,93.0,82.0
Hyderabad,2020-01-08,40.04,74.46,25.03,0.45,6.19,26.31,2.7851889503981173,1,27.457718861238234,63.43656332899518,82.0,84.0
Hyderabad,2020-01-09,46.45,88.34,29.5,0.52,6.66,20.13,2.7335376040288906,2,41.12296466738175,73.4144903292418,84.0,123.0
Hyderabad,2020-01-10,74.35,129.65,29.58,0.52,8.8,30.67,4.090717168114961,4,38.37377080242338,55.41254272036937,123.0,149.0
Hyderabad,2020-01-11,74.55,141.86,41.69,0.62,13.04,29.76,2.452078362358799,3,39.95814174518418,72.15207114722686,149.0,140.0
Hyderabad,2020-01-12,67.37,137.74,42.49,0.57,14.43,29.52,1.7334510709123339,2,35.64445439005193,84.81310620599304,140.0,128.0
Hyderabad,2020-01-13,65.69,135.4,46.15,0.61,11.57,32.27,2.134338354498921,2,25.471046966457997,46.64086225434514,128.0,134.0
Hyderabad,2020-01-14,72.24,139.44,40.97,0.63,5.04,41.27,1.421654152775545,3,22.31769112989331,71.81637649686229,134.0,119.0
Hyderabad,2020-01-15,50.23,86.93,25.29,0.42,4.35,36.53,3.4097496320125575,2,23.16936804094307,48.23875733975687,119.0,76.0
Hyderabad,2020-01-16,35.28,65.41,22.05,0.38,5.35,33.42,3.0796493740293727,3,32.00956615887188,34.07825107211327,76.0,66.0
Hyderabad,2020-01-17,31.16,63.66,27.84,0.44,5.87,25.51,3.5695313199767114,3,41.38962711942196,34.9651425220406,66.0,69.0
Hyderabad,2020-01-18,35.01,74.36,29.5,0.48,5.17,25.43,3.6253871428394966,2,28.472456070953342,72.14173895255936,69.0,74.0
Hyderabad,2020-01-19,34.14,71.2,27.74,0.43,4.3,25.09,2.298631375257974,2,32.96547455265602,38.95726501195954,74.0,77.0
Hyderabad,2020-01-20,39.98,83.38,30.46,0.47,4.75,25.95,1.8591977183928883,1,37.014028369068,89.79163694271904,77.0,84.0
Hyderabad,2020-01-21,37.27,89.76,32.37,0.46,5.1,28.47,2.5386295109535633,1,40.65796291184557,62.61569853020817,84.0,84.0
Hyderabad,2020-01-22,38.79,85.47,31.8,0.48,5.74,27.79,1.8817911433691694,2,34.45454498247081,48.749601988223574,84.0,106.0
Hyderabad,2020-01-23,56.38,115.76,43.87,0.62,6.51,23.8,2.6019655003272195,2,33.879189078955555,66.31490362863751,106.0,125.0
Hyderabad,2020-01-24,63.09,128.53,49.49,0.66,7.58,21.9,3.2806775046677514,3,44.62777264315052,35.40639985822836,125.0,133.0
